noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
prior,-3.01284117,0.00000000,0.41264340,0.73358288,0.00000000,0.00000000,0.00000000,-0.79420853,0.00000000,-0.68321949,-2.68163943
priority,-0.79430491,0.00000000,0.29426748,0.91586432,0.00000000,0.00000000,0.44867882,0.00000000,0.00000000,-0.56855547,-1.88456005
prison,0.14579415,0.00000000,0.76123777,0.92154846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59158963,-0.94540244
prisoner,0.16245362,0.30300146,0.73529148,0.75827116,0.00000000,0.00000000,0.39926293,0.00000000,0.00000000,-0.58845150,-1.44492191
privacy,1.14770591,0.00000000,0.29572827,0.92951378,0.00000000,0.76522270,0.48334891,0.00000000,0.00000000,-0.60341787,-0.72268987
private,-1.83762422,0.00000000,0.00000000,0.87080619,0.00000000,0.00000000,0.00000000,-0.85711980,0.00000000,-0.63344121,-1.21786940
privilege,1.64574611,0.00000000,0.85695612,0.96547809,0.00000000,0.92571339,0.47011626,0.00000000,0.00000000,-0.60593367,-0.96658409
prize,0.19259530,0.00000000,0.85354596,0.92876437,0.00000000,0.43449441,0.36139220,0.00000000,0.00000000,-0.58189034,-1.80371130
prizefight,1.00278702,0.45115459,0.84587210,0.92479587,0.00000000,0.93735981,0.33157608,0.00000000,0.00000000,-0.57607704,-1.91189438
probability,-0.83911431,0.00000000,0.58184481,0.97102565,0.00000000,0.00000000,0.41291952,-0.27822667,0.00000000,-0.62172014,-1.90495747
probation,1.27145725,0.00000000,0.54662755,0.90567967,0.00000000,0.86926058,0.47528139,0.00000000,0.00000000,-0.60014296,-0.92524898
probe,0.85427186,0.33133218,0.76442280,0.94893938,0.00000000,0.95964274,0.27674001,0.00000000,0.00000000,-0.58835709,-1.83844817
problem,1.36410961,0.29808161,0.44307768,0.94039339,0.00000000,0.82305467,0.41545963,0.00000000,0.00000000,-0.59107006,-0.96488732
procedure,1.72838691,0.29163256,0.73243874,0.95115766,0.00000000,0.94039446,0.32604447,0.00000000,0.00000000,-0.58771265,-0.92556834
proceedings,-1.51233920,0.26290876,0.25022280,0.74082771,0.00000000,0.93029195,0.41723362,-0.81806096,0.00000000,-0.64606118,-2.64970189
process,1.39683616,0.32090518,0.72053647,0.96340933,0.00000000,0.93755656,0.00000000,0.00000000,0.00000000,-0.57369232,-0.97187907
processing,1.49517781,0.30253047,0.39283240,0.89039618,0.00000000,0.97500983,0.48012844,0.00000000,0.00000000,-0.60256398,-0.94315553
processor,0.00363928,0.39748636,0.94765142,0.93449324,0.00000000,0.45446432,0.39031529,0.00000000,0.00000000,-0.62960589,-2.49116546
proctor,0.01074037,0.43393254,0.77638721,0.87017915,0.00000000,0.38581103,0.00000000,0.00000000,0.00000000,-0.58377004,-1.87179953
procurement,1.41458380,0.00000000,0.64615265,0.91342402,0.00000000,0.95077690,0.44337332,0.00000000,0.00000000,-0.58021235,-0.95893073
produce,-1.70180747,0.00000000,0.37817341,0.39196342,0.00000000,0.94789666,0.49081400,0.00000000,-0.80552155,-0.56753635,-2.53759706
producer,0.11634088,0.43715087,0.65737930,0.74292269,0.00000000,0.33359352,0.25369030,-0.28598052,0.00000000,-0.57541579,-1.44699949
product,1.36248642,0.25974903,0.85879472,0.89750323,0.00000000,0.40024969,0.48741889,0.00000000,0.00000000,-0.58131623,-0.95991290
production,1.37914285,0.29736605,0.36152381,0.87406707,0.00000000,0.95507756,0.45308128,0.00000000,0.00000000,-0.59451503,-0.96745789
productivity,-0.13034734,0.00000000,0.25870275,0.87160391,0.00000000,0.80039158,0.46682662,0.00000000,0.00000000,-0.60939282,-1.91847938
profession,1.40635875,0.73110810,0.83757266,0.96248281,0.00000000,0.90604746,0.44771209,0.00000000,0.00000000,-0.56684738,-1.91171700
professional,0.03048244,0.43876934,0.66187543,0.82170010,0.00000000,0.00000000,0.00000000,-0.34176901,0.00000000,-0.58873188,-0.96136153
professor,-0.26670486,0.29827613,0.72994521,0.79546714,0.00000000,0.42053372,0.00000000,-0.25285485,0.00000000,-0.57499164,-1.68308055
profile,2.05164865,0.43802422,0.91993198,0.93112355,0.00000000,0.94295740,0.39552510,0.00000000,0.00000000,-0.60939223,-0.96652138
profit,0.81722224,0.00000000,0.84930873,0.88192499,0.00000000,0.79277360,0.46370268,0.00000000,0.00000000,-0.57683289,-1.59365487
progenitor,2.12783730,0.45862505,0.81766045,0.92251924,0.00000000,0.79980850,0.00000000,-0.25715268,0.00000000,-0.61362326,0.00000000
program,0.30689526,0.47220752,0.81473038,0.94503585,0.00000000,0.93597710,0.44555423,0.00000000,0.00000000,-0.58425713,-2.72235268
programme,0.26973763,0.40178430,0.89291322,0.95080402,0.00000000,0.91112730,0.40327939,0.00000000,0.00000000,-0.59201163,-2.69815898
programming,1.81060544,0.44268554,0.37355268,0.79261214,0.00000000,0.97220469,0.48877540,0.00000000,0.00000000,-0.61063606,-0.64858896
progress,-1.02001140,0.00000000,0.33598581,0.31931457,0.00000000,0.88679540,0.43815705,0.00000000,-0.63165003,-0.57627851,-1.79233569
progression,0.86101627,0.33186215,0.77338883,0.95137823,0.00000000,0.94693255,0.38028291,0.00000000,0.00000000,-0.60500580,-1.91782260
prohibition,0.77662733,0.00000000,0.77154636,0.94581121,0.58844697,0.88427728,0.38251460,-0.29763022,0.00000000,-0.57458365,-1.92375523
project,0.26385668,0.45155293,0.84237775,0.93327171,0.00000000,0.96103692,0.45427197,0.00000000,0.00000000,-0.58940119,-2.78925341
proliferation,-0.61454153,0.30992302,0.32862863,0.94894186,0.00000000,0.90325505,0.32921916,-0.26794711,0.00000000,-0.61040425,-2.55615789
promenade,0.67135659,0.00000000,0.92333874,0.94072577,0.00000000,0.85274756,0.41693720,0.00000000,0.00000000,-0.60148805,-1.86090463
promise,0.06540444,0.00000000,0.86483753,0.90841740,0.00000000,0.85602123,0.48219690,0.00000000,0.00000000,-0.60812324,-2.43794537
promotion,1.52453148,0.00000000,0.90268135,0.94354677,0.00000000,0.95911077,0.26935801,0.00000000,0.00000000,-0.58279037,-0.96737504
prompt,1.71895921,0.34279594,0.90416855,0.93828416,0.00000000,0.76484644,0.26211813,0.00000000,0.00000000,-0.58578628,-0.90746772
pronoun,2.02478451,0.36371979,0.95049167,0.95580494,0.00000000,0.70905203,0.45345458,0.00000000,0.00000000,-0.55672556,-0.85101295
pronunciation,0.31766587,0.00000000,0.45809063,0.95064533,0.00000000,0.96822637,0.47040156,0.00000000,0.00000000,-0.59699476,-1.93270326
proof,1.51540086,0.00000000,0.69713020,0.92780706,0.00000000,0.94696176,0.48030448,0.00000000,0.00000000,-0.56775159,-0.96905106
proof-reader,0.42291704,0.43086186,0.80507761,0.84211659,0.00000000,0.38996184,0.31228045,-0.28517231,0.00000000,-0.56295913,-1.50924987
propaganda,1.17324850,0.00000000,0.39558396,0.89451915,0.00000000,0.94740239,0.48724774,0.00000000,0.00000000,-0.58819133,-0.96331340
propane,0.69568864,0.00000000,0.78602368,0.94674033,0.00000000,0.74380428,0.48262891,0.00000000,0.00000000,-0.58575201,-1.67775655
property,0.89458004,0.00000000,0.79491940,0.89772141,0.00000000,0.28920466,0.48925763,0.00000000,0.00000000,-0.60711151,-0.96941155
prophet,0.71428472,0.31612191,0.77177382,0.82644454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56413078,-0.63592476
proponent,-2.89636013,0.43191987,0.28806674,0.78611866,0.00000000,0.00000000,0.00000000,-0.38986909,-0.69107497,-0.63538307,-2.68613827
proportion,0.38501090,0.37659648,0.56271717,0.92935503,0.00000000,0.29676417,0.34034964,0.00000000,0.00000000,-0.62691528,-1.49385631
proposal,1.94183818,0.41154718,0.79098469,0.92537320,0.00000000,0.93882832,0.41878098,0.00000000,0.00000000,-0.57605749,-0.96761870
proposition,2.80471346,0.28068802,0.87902015,0.94945088,0.00000000,0.92220956,0.42728618,0.00000000,0.00000000,-0.65394133,0.00000000
proprietor,-0.42515427,0.43232885,0.68919781,0.71773154,0.00000000,0.00000000,0.00000000,-0.39685950,-0.31203172,-0.58435529,-0.97116596
prose,0.99268791,0.00000000,0.35694256,0.83576727,0.00000000,0.91951278,0.48635641,0.00000000,0.00000000,-0.63934767,-0.96654344
prosecution,0.49400559,0.82518652,0.63177779,0.92926654,0.00000000,0.90424725,0.30574325,0.00000000,0.00000000,-0.58528662,-2.51692915
prosecutor,-0.77008927,0.33968621,0.68622747,0.43812716,0.00000000,0.27917352,0.00000000,-0.27081650,0.00000000,-0.57216513,-1.67032200
prospect,-0.07214224,0.30116960,0.72776711,0.92378297,0.00000000,0.43830448,0.32070005,0.00000000,0.00000000,-0.58304530,-2.20082116
prosperity,1.02250203,0.00000000,0.28453928,0.92534834,0.00000000,0.88666126,0.46141624,0.00000000,0.00000000,-0.57901698,-0.95644611
prostacyclin,1.39246985,0.45837569,0.80377853,0.95479688,0.00000000,0.93560499,0.40394509,0.00000000,0.00000000,-0.58037519,-1.58365613
prostanoid,1.98964402,0.42793527,0.88299641,0.94019720,0.00000000,0.87386999,0.40325478,0.00000000,0.00000000,-0.59926707,-0.93934256
prostrate,-0.84925994,0.50833046,0.35626641,0.43207493,0.00000000,0.36443904,0.00000000,0.00000000,0.00000000,-0.58933496,-1.92103583
protection,1.12198338,0.00000000,0.36015579,0.93017599,0.00000000,0.93743092,0.43884215,0.00000000,0.00000000,-0.58708078,-0.95754069
protein,1.08782107,0.36779094,0.85597828,0.95860508,0.00000000,0.89566660,0.48948419,0.00000000,0.00000000,-0.55657953,-1.92312449
protest,0.56795216,0.38745174,0.91761401,0.80428386,0.00000000,0.95103419,0.00000000,0.00000000,0.00000000,-0.57426804,-1.91816360
protocol,1.48821819,0.43978441,0.80254415,0.96044457,0.00000000,0.93600041,0.45823213,0.00000000,0.00000000,-0.59108543,-1.51770204
providence,1.26577464,0.41012686,0.67367834,0.95430809,0.00000000,0.48782179,0.00000000,0.00000000,0.00000000,-0.59003788,-0.67012256
provider,0.39921945,0.44703722,0.74789193,0.88950792,0.00000000,0.25281456,0.27962777,0.00000000,0.00000000,-0.61128616,-1.60637379
province,0.13486889,0.74417016,0.33276221,0.93533331,0.00000000,0.00000000,0.26538673,0.00000000,0.00000000,-0.61976999,-1.52301353
provision,0.27728385,0.27564907,0.79182950,0.91354957,0.00000000,0.88212067,0.47050679,0.00000000,0.00000000,-0.59019351,-2.46617824
prow,-0.64232996,0.37246388,0.66418689,0.93482202,0.00000000,0.25017712,0.00000000,0.00000000,0.00000000,-0.64017147,-2.22380841
proximal,0.25478595,0.31383795,0.28196090,0.95260468,0.00000000,0.00000000,0.00000000,-0.64397535,0.00000000,-0.64964223,0.00000000
proximity,-2.08736798,0.00000000,0.25931421,0.90797707,0.00000000,0.41309229,0.00000000,-0.32010913,0.00000000,-0.63561946,-2.71202296
prune,0.99759999,0.47311959,0.80126876,0.93652222,0.00000000,0.69804433,0.57859403,0.00000000,0.00000000,-0.56171811,-1.92823082
pruner,1.42557362,0.33120149,0.74729601,0.92961648,0.00000000,0.79646105,0.26207474,0.00000000,0.00000000,-0.59342581,-1.04765034
pseudocode,1.51014641,0.40404847,0.93665022,0.97034854,0.56924736,0.93455786,0.25264835,0.00000000,0.00000000,-0.63204134,-1.92531306
pseudoscience,2.93246695,0.44193298,0.83560058,0.96502581,0.00000000,0.95097008,0.31564808,0.00000000,0.00000000,-0.57671058,0.00000000
psychiatrist,0.35559714,0.34562141,0.74171567,0.74454367,0.00000000,0.31037283,0.00000000,-0.27249473,0.00000000,-0.60007656,-0.91408515
psychoanalyst,-0.60604897,0.33617941,0.75369024,0.91556850,0.00000000,0.27557659,0.00000000,-0.33147776,-0.26033148,-0.62158883,-1.67366564
psychologist,0.16589880,0.27585939,0.65487394,0.73553193,0.00000000,0.31804821,0.00000000,-0.28279606,0.00000000,-0.60642564,-0.92919296
psychology,0.53330824,0.40850413,0.33223864,0.96809974,0.00000000,0.93911099,0.46409088,-0.25578102,0.00000000,-0.58956695,-1.73338819
ptarmigan,1.21055347,0.94012520,0.79993331,0.88709077,0.00000000,0.67531264,0.40871632,0.00000000,0.00000000,-0.59610039,-1.90452439
pub,-0.24544895,0.43342870,0.83380944,0.90032071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58627182,-1.82673597
public,-0.33809540,0.89332843,0.00000000,0.80257484,0.00000000,0.25846818,0.00000000,-0.79247043,0.00000000,-0.54612732,-0.95386910
publication,2.03497210,0.44653267,0.90288883,0.89687422,0.00000000,0.95767871,0.40284851,0.00000000,0.00000000,-0.61088413,-0.96096671
publicity,1.09248972,0.00000000,0.33096415,0.92061356,0.00000000,0.92427325,0.47448370,0.00000000,0.00000000,-0.60776770,-0.95007724
publisher,-0.20427209,0.47000039,0.73937663,0.80480847,0.00000000,0.32280761,0.00000000,-0.27691495,0.00000000,-0.58245516,-1.68189508
publishing,2.01562539,0.32557112,0.31940076,0.80808359,0.00000000,0.94767010,0.47105342,-0.25119138,0.00000000,-0.60496223,0.00000000
pudding,0.84730560,0.00000000,0.88681957,0.86918968,0.00000000,0.93420157,0.48791993,0.00000000,0.00000000,-0.55542994,-1.77539521
puddle,0.73234379,0.00000000,0.87568760,0.89858493,0.00000000,0.44373402,0.40914124,0.00000000,0.00000000,-0.56224114,-1.33256286
puffin,2.36976618,0.83869073,0.83939824,0.85389113,0.00000000,0.65382379,0.44958574,0.00000000,0.00000000,-0.59395826,-0.67166519
pug,0.60703367,0.00000000,0.85211915,0.77395055,0.00000000,0.30724964,0.00000000,0.00000000,0.00000000,-0.55191857,-0.77436709
puggle,-0.44425511,0.30414042,0.85628203,0.74716145,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55021918,-1.80161983
pulley,0.56073746,0.34752309,0.88847926,0.89031491,0.00000000,0.69132712,0.00000000,0.00000000,0.00000000,-0.59490687,-1.66200006
pulse,1.19403270,0.25651857,0.93603194,0.95817855,0.00000000,0.82925457,0.37678471,0.00000000,0.00000000,-0.58296633,-1.57976931
puma,0.81751272,0.43217099,0.83919436,0.91252676,0.00000000,0.29663232,0.28815910,0.00000000,0.00000000,-0.56979483,-1.38137597
pump,-0.58723322,0.00000000,0.95506367,0.92576808,0.00000000,0.70349178,0.34329608,0.00000000,0.00000000,-0.61570442,-2.89914840
pumpernickel,0.67571741,0.37832522,0.92872575,0.92958319,0.00000000,0.82924315,0.00000000,0.00000000,0.00000000,-0.56477034,-1.82538956
pumpkin,1.23128149,0.00000000,0.90107313,0.91954970,0.00000000,0.34462944,0.47597727,0.00000000,0.00000000,-0.56124258,-0.84870547
pumpkinseed,0.56680679,0.00000000,0.87410176,0.90961027,0.00000000,0.40480289,0.48642769,0.00000000,0.00000000,-0.57322377,-1.53491205
pun,1.35253054,0.00000000,0.93224198,0.94633308,0.00000000,0.82596469,0.30441085,0.00000000,0.00000000,-0.54433101,-1.11208904
punch,-0.04637879,0.00000000,0.89200959,0.94401532,0.00000000,0.83821774,0.40908107,0.00000000,0.00000000,-0.57722044,-2.55248207
punctuation,2.11047071,0.00000000,0.40428832,0.93500081,0.00000000,0.87392804,0.47649923,0.00000000,0.00000000,-0.57924569,0.00000000
punishment,2.48685214,0.00000000,0.79508290,0.93170938,0.00000000,0.87339401,0.46108618,0.00000000,0.00000000,-0.57442033,0.00000000
pup,0.32759351,0.31892228,0.87969172,0.81010354,0.00000000,0.41240227,0.39049226,0.00000000,0.00000000,-0.58276099,-1.90125757
pupa,1.60630172,0.84171334,0.88999024,0.93106776,0.00000000,0.62637395,0.81042987,0.00000000,0.00000000,-0.58860230,-1.90467113
pupil,-0.36859292,0.00000000,0.66223910,0.69308874,0.00000000,0.39905247,0.36340681,0.00000000,0.00000000,-0.58728302,-1.89909703
puppet,0.37267631,0.00000000,0.90177509,0.85866970,0.00000000,0.32647014,0.34775725,0.00000000,0.00000000,-0.57517117,-1.48682469
puppy,0.45394301,0.00000000,0.89980474,0.83942953,0.00000000,0.38036183,0.45448491,0.00000000,0.00000000,-0.56046873,-1.55966926
purchase,0.49545309,0.00000000,0.86458236,0.87043491,0.00000000,0.95245415,0.33434415,0.00000000,0.00000000,-0.57742399,-1.94893849
puritan,0.04975644,0.39734110,0.66608995,0.81379950,0.00000000,0.00000000,0.00000000,-0.28114498,0.00000000,-0.58961177,-0.95671737
purity,0.41061595,0.26188326,0.31983158,0.96503860,0.00000000,0.84235162,0.47359937,0.00000000,0.00000000,-0.56357384,-1.88851464
purple,0.11998913,0.00000000,0.35380179,0.93538329,0.00000000,0.72365147,0.47586012,0.00000000,0.00000000,-0.64910287,-1.71960467
purpose,1.32291898,0.25861952,0.40731016,0.96206912,0.00000000,0.78729007,0.46100691,0.00000000,0.00000000,-0.60678518,-0.94659162
purr,0.81731454,0.46942216,0.80166447,0.74878165,0.00000000,0.78739274,0.28726667,0.00000000,0.00000000,-0.55389869,-1.72331446
purse,2.12177482,0.00000000,0.93510923,0.88336501,0.00000000,0.37660435,0.45389462,0.00000000,0.00000000,-0.52719837,0.00000000
pursuit,1.72092700,0.32197672,0.79988173,0.93926230,0.00000000,0.94018206,0.25078061,0.00000000,0.00000000,-0.57834142,-0.95281500
push,0.86896533,0.35988295,0.85194838,0.93011788,0.00000000,0.94236651,0.28116894,0.00000000,0.00000000,-0.57034105,-1.92617828
pusher,0.98493427,0.45631602,0.83341604,0.72572312,0.00000000,0.29876637,0.00000000,0.00000000,0.00000000,-0.58618331,-0.74310398
put,-2.27134979,0.28070238,0.30337378,0.35435101,0.00000000,0.28811550,0.00000000,-0.82318074,-0.69783494,-0.61762881,-1.35924798
puzzle,1.17725211,0.40052554,0.92054430,0.89845082,0.00000000,0.90066251,0.47703815,0.00000000,0.00000000,-0.54508001,-1.87488919
pyramid,1.69996816,0.46581289,0.91255641,0.92528772,0.00000000,0.69390273,0.27042058,0.00000000,0.00000000,-0.60838693,-0.95962524
pyridine,1.91414461,0.36233729,0.66918361,0.92689240,0.00000000,0.91702282,0.48444930,0.00000000,0.00000000,-0.60005313,-0.84568769
quadrant,1.46848506,0.93636683,0.79831371,0.96291751,0.00000000,0.39727643,0.34021136,0.00000000,0.00000000,-0.59678674,-1.36981404
quail,2.58455244,0.85118723,0.83438921,0.93687603,0.00000000,0.67019305,0.79221067,0.00000000,0.00000000,-0.55251503,-0.94778872
qualification,1.36155957,0.27892214,0.88569358,0.96205029,0.00000000,0.94247055,0.35703272,0.00000000,0.00000000,-0.59971219,-1.46489751
quality,-0.45929304,0.00000000,0.32548121,0.96334505,0.00000000,0.00000000,0.45206094,0.00000000,0.00000000,-0.61476851,-1.58541173
quantity,-0.53582516,0.28519681,0.41156146,0.94201189,0.00000000,0.00000000,0.33170924,0.00000000,0.00000000,-0.60151178,-1.90479279
quart,0.89089403,0.95916343,0.89393246,0.91854861,0.00000000,0.61466342,0.00000000,0.00000000,0.00000000,-0.64455193,-1.85086197
quarter,0.50489220,0.83019331,0.88259014,0.91391605,0.00000000,0.81392756,0.37386847,0.00000000,0.00000000,-0.58701193,-2.72259140
quartet,1.25047940,0.95929351,0.89407235,0.95436433,0.00000000,0.87819636,0.00000000,0.00000000,0.00000000,-0.54999632,-1.88545084
quartz,0.63172361,0.00000000,0.72406924,0.85395852,0.00000000,0.76915300,0.48269773,0.00000000,0.00000000,-0.63670594,-1.56144893
queen,-0.72823519,0.35418972,0.72210640,0.80133146,0.00000000,0.00000000,0.00000000,-0.57515600,0.00000000,-0.56954283,-1.46116394
query,1.23959243,0.40197870,0.91604882,0.91861308,0.00000000,0.94298095,0.46701112,0.00000000,0.00000000,-0.54186028,-1.86517996
quest,1.26846880,0.32673848,0.90263948,0.93910798,0.00000000,0.93046802,0.42053819,0.00000000,0.00000000,-0.57214898,-1.67887437
question,1.81362751,0.29706416,0.84249362,0.93985343,0.00000000,0.77854252,0.45728895,0.00000000,0.00000000,-0.53476387,-0.96685129
questioner,1.65118280,0.43658364,0.70176601,0.77579346,0.00000000,0.25159204,0.00000000,0.00000000,0.00000000,-0.51455235,0.00000000
questionnaire,2.03984925,0.31593269,0.92823210,0.87900892,0.00000000,0.86628690,0.45771819,0.00000000,0.00000000,-0.58287835,-0.82445121
quiche,2.09901789,0.00000000,0.90688398,0.92052969,0.00000000,0.95459944,0.48712024,0.00000000,0.00000000,-0.54212564,-0.62798983
quicksand,0.95539472,0.38444471,0.70188195,0.88492259,0.00000000,0.80195236,0.37900704,0.00000000,0.00000000,-0.57922065,-1.61759329
quiet,0.92451027,0.00000000,0.36524424,0.79422945,0.00000000,0.87012574,0.44218853,0.00000000,0.00000000,-0.57491118,-0.97236651
quill,0.62357098,0.00000000,0.88468954,0.94599432,0.00000000,0.77449808,0.47230184,0.00000000,0.00000000,-0.52919573,-1.92471707
quilt,-0.47160584,0.00000000,0.92408416,0.85281846,0.00000000,0.78861731,0.42647922,0.00000000,0.00000000,-0.56232423,-2.90128076
quince,1.13548157,0.41780815,0.89127558,0.93339866,0.00000000,0.88569155,0.46287891,0.00000000,0.00000000,-0.57772619,-1.87784511
quinoa,2.36092314,0.00000000,0.63076273,0.92276147,0.00000000,0.89176953,0.48786446,0.00000000,0.00000000,-0.57223505,0.00000000
quit,-1.04067913,0.00000000,0.43397301,0.79127082,0.00000000,0.48789528,0.00000000,-0.26589325,0.00000000,-0.55081421,-1.93711078
quiver,0.59765399,0.42388296,0.91068032,0.94812810,0.00000000,0.38001075,0.35843921,0.00000000,0.00000000,-0.55831724,-1.86517012
quota,0.93797377,0.37474844,0.88873085,0.92222959,0.00000000,0.47845483,0.42943671,0.00000000,0.00000000,-0.60598910,-1.54963756
quotation,1.61081868,0.00000000,0.93128401,0.91292131,0.00000000,0.89345527,0.43142056,0.00000000,0.00000000,-0.59804618,-0.96021628
quote,0.69415152,0.00000000,0.91106144,0.91404819,0.00000000,0.79824170,0.44830799,0.00000000,0.00000000,-0.62265497,-1.75485283
rabbi,0.67317972,0.35526231,0.75188476,0.80265859,0.00000000,0.30151525,0.00000000,-0.27259165,0.00000000,-0.59682447,-0.66872507
rabbit,0.43773201,0.31106573,0.88197279,0.88658619,0.00000000,0.33800390,0.44483417,0.00000000,0.00000000,-0.55824757,-1.86648321
raccoon,0.55307043,0.31053057,0.80478016,0.85047448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58213758,-0.83057719
race,0.81437936,0.36452401,0.86307785,0.94433704,0.00000000,0.90299237,0.25707713,0.00000000,0.00000000,-0.57820845,-1.93942058
racer,0.60794726,0.47103217,0.73651388,0.74669215,0.00000000,0.83531752,0.30522719,0.00000000,0.00000000,-0.55766541,-1.92917025
racing,1.21207932,0.32559675,0.34444562,0.86678049,0.00000000,0.95627895,0.46578023,-0.26960781,0.00000000,-0.56299579,-0.91419911
racism,0.79688358,0.00000000,0.32763046,0.94380945,0.00000000,0.86991933,0.45981392,-0.27715075,0.00000000,-0.59399164,-0.93314719
racist,0.27433735,0.61517140,0.63605142,0.85638204,0.00000000,0.00000000,0.00000000,-0.28923768,0.00000000,-0.59258485,-0.95144498
rack,1.15154794,0.40675649,0.85131454,0.88926908,0.00000000,0.26051971,0.30804324,0.00000000,0.00000000,-0.60417116,-0.96018398
radar,1.76783898,0.25032115,0.89076072,0.91960186,0.00000000,0.83437118,0.45757663,0.00000000,0.00000000,-0.62433118,-0.96046138
radiator,0.48677930,0.27325487,0.95989963,0.90322044,0.00000000,0.44417319,0.34691900,0.00000000,0.00000000,-0.56147194,-1.87921590
radio,0.01459241,0.34790748,0.92864212,0.88564453,0.00000000,0.67732462,0.45387521,0.00000000,0.00000000,-0.58964044,-2.68916112
radiosonde,0.67636696,0.34049311,0.79763600,0.93660152,0.00000000,0.66913649,0.00000000,0.00000000,0.00000000,-0.58127552,-1.48622465
radish,1.15114900,0.39770418,0.88158771,0.94341549,0.00000000,0.91165155,0.47192052,0.00000000,0.00000000,-0.55979729,-1.89533317
raffle,-0.07252142,0.30631325,0.93494526,0.88249364,0.00000000,0.89446402,0.28491694,0.00000000,0.00000000,-0.53706789,-2.83858663
raft,-0.36231771,0.46751049,0.95597196,0.90558067,0.00000000,0.33394653,0.37240306,0.00000000,0.00000000,-0.55166084,-2.84606957
rag,0.18164346,0.47577009,0.90952229,0.92202294,0.00000000,0.35302204,0.44146526,0.00000000,0.00000000,-0.62836248,-2.29179668
rage,1.65503892,0.27096325,0.69137657,0.86019936,0.00000000,0.93007007,0.47654352,0.00000000,0.00000000,-0.62085068,-0.95326316
raid,0.69488630,0.32589510,0.88386282,0.86638677,0.00000000,0.94431928,0.00000000,0.00000000,0.00000000,-0.56251580,-1.76306188
rail,-0.26995704,0.26580110,0.82929316,0.90591699,0.00000000,0.41973740,0.41704682,0.00000000,0.00000000,-0.64522195,-2.46253055
railing,-0.66893724,0.00000000,0.88518474,0.94357902,0.00000000,0.37099218,0.44675136,0.00000000,0.00000000,-0.65094197,-2.66450256
railroad,1.30145076,0.42716151,0.79661089,0.89628977,0.00000000,0.41500771,0.33918634,0.00000000,0.00000000,-0.59463280,-0.97817266
railway,1.03464684,0.33845046,0.87893039,0.91326740,0.00000000,0.75193620,0.30108723,0.00000000,0.00000000,-0.59005487,-1.55896997
raiment,1.60357153,0.00000000,0.88363495,0.93620825,0.00000000,0.89806882,0.46089333,0.00000000,0.00000000,-0.61963999,-0.95559382
rain,0.53338796,0.00000000,0.73762646,0.89253208,0.00000000,0.86896110,0.47521132,0.00000000,0.00000000,-0.55861944,-1.88232356
rainbow,0.81656614,0.25796065,0.87988678,0.95313609,0.00000000,0.80540729,0.35897085,0.00000000,0.00000000,-0.55465490,-1.88414061
raincoat,1.06447005,0.00000000,0.95566425,0.83804187,0.00000000,0.37969282,0.41807166,0.00000000,0.00000000,-0.55847311,-0.96852744
rainmaker,0.58700439,0.44360313,0.91939819,0.46341354,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55076933,-0.68864113
rainstorm,0.33085644,0.00000000,0.92610699,0.90743050,0.00000000,0.88851681,0.00000000,0.00000000,0.00000000,-0.57733279,-1.81386507
rainy,-2.25253186,0.00000000,0.00000000,0.37351733,0.00000000,0.47123146,0.00000000,-0.60648707,0.00000000,-0.56296891,-1.92782468
raise,0.50220084,0.00000000,0.85452029,0.91181442,0.00000000,0.94167840,0.00000000,0.00000000,0.00000000,-0.63170838,-1.57410389
raisin,1.92043343,0.34366250,0.92767233,0.94857293,0.00000000,0.75653195,0.46652564,0.00000000,0.00000000,-0.57045448,-0.95207745
rake,0.47083950,0.00000000,0.93476775,0.91520572,0.00000000,0.68198076,0.42145735,0.00000000,0.00000000,-0.60203105,-1.88054103
rally,0.58906853,0.43711713,0.91180861,0.79659340,0.00000000,0.93964088,0.00000000,0.00000000,0.00000000,-0.60586876,-1.89022273
ram,-0.38691178,0.44111964,0.86620280,0.92086053,0.00000000,0.28594533,0.00000000,0.00000000,0.00000000,-0.59490037,-2.30613971
rambler,1.33388537,0.46927884,0.86847526,0.47324365,0.00000000,0.80447277,0.25022155,0.00000000,0.00000000,-0.59046632,-0.94134039
ramen,0.70375913,0.00000000,0.87756249,0.88259518,0.00000000,0.95065215,0.47749096,0.00000000,0.00000000,-0.58624351,-1.89829814
ramie,0.99218899,0.35018218,0.88150799,0.84332079,0.00000000,0.94480991,0.46612591,0.00000000,0.00000000,-0.59279704,-1.90096074
ranch,0.72199032,0.61625034,0.79188785,0.95103595,0.00000000,0.30482462,0.44625217,0.00000000,0.00000000,-0.58737934,-1.80088127
rancher,0.99247772,0.41019341,0.75275430,0.74819657,0.00000000,0.26271626,0.00000000,0.00000000,0.00000000,-0.59245765,-0.58892518
randomisation,2.72658288,0.27752680,0.70521221,0.95726576,0.00000000,0.95033279,0.43248978,0.00000000,0.00000000,-0.59624445,0.00000000
